review_description,polarity,Sentiment
easy safe efficient approachable helpful,0.4666666666666667,Positive
real quick easy navigate,0.4666666666666667,Positive
helpful cancel trip make easy,0.43333333333333335,Positive
stay dome easy walk either way,0.43333333333333335,Positive
helpful easy always great value,0.6166666666666667,Positive
easy like genius discount,0.43333333333333335,Positive
brilliant easy first choice,0.5277777777777778,Positive
excellent tool search,1.0,Positive
well think receive confirmation notice redirect switch,0.0,Positive
trip excellent excellent,1.0,Positive
love rental car,0.5,Positive
excellent time always find somewhere stay great price,0.9,Positive
round excellent easy great,0.5083333333333333,Positive
great location clean facility pleasant hospitality faculty highly recommend,0.515,Positive
excellent find travel,1.0,Positive
easy great find affordable stay thank,0.6166666666666667,Positive
portal always make comfortable satisfy,0.4,Positive
pathetic service avoid future advertise without check,-0.5,Negative
friendly easy,0.4041666666666667,Positive
easy unfortunate cancelation,-0.033333333333333326,Negative
accommodation,0.0,Positive
application easy find best price world,0.7166666666666667,Positive
superb good easy easy search,0.6416666666666666,Positive
easy stay overnight stay great week,0.6166666666666667,Positive
always great thank totally,0.4,Positive
first time easy,0.3416666666666667,Positive
want see room always problem,0.0,Positive
accessible friendly platform,0.375,Positive
easy plenty definitely continue,0.21666666666666667,Positive
great fast responsive generally well,0.35000000000000003,Positive
whats wrong update every time scroll search back top,0.0,Positive
twice love add bonus,0.5,Positive
easy search good low price include,0.37777777777777777,Positive
easy good amount information make decision easy,0.5222222222222223,Positive
good personal touch easy,0.37777777777777777,Positive
place hide executive private lake worth commute work around clean,0.22222222222222224,Positive
easy reliability rate reach destination,0.43333333333333335,Positive
always straightforward competitive,0.375,Positive
excellent way stay,1.0,Positive
easy find quick weekend get away one,0.3833333333333333,Positive
easy find property location best price,0.7166666666666667,Positive
always easy find right accommodation,0.3595238095238095,Positive
convenient helpful accommodation transport,0.0,Positive
find great great highly recommend love,0.565,Positive
easy good see past future,0.22083333333333333,Positive
easy change,0.43333333333333335,Positive
fast load easy intuitive,0.31666666666666665,Positive
still great try direct another hostel get discount didnt receive today close blame well return good faithful never let proper check ahead time great,0.4800000000000001,Positive
happy good,0.75,Positive
love see final price easy make decision reservation,0.3111111111111111,Positive
little time pay attention type,-0.1875,Negative
easy find accommodation whatever reason cannot see,0.43333333333333335,Positive
must excellent compare application everyone,1.0,Positive
nice much better quiet competitive make trip,0.3666666666666667,Positive
much easier manage,0.2,Positive
worst service ever issue property owner take side obviously respond raise even,-0.5,Negative
easy site find great,0.6166666666666667,Positive
good dispute property arrive interest,0.7,Positive
easy helpful guess,0.43333333333333335,Positive
easiest way search accommodation best,1.0,Positive
good relate partner well work helpful good job,0.7,Positive
bad experience program find money steal bank account,-0.6999999999999998,Negative
great information case forget,0.8,Positive
system perfect reliable cost effective,0.8,Positive
excellent easy drive,0.7166666666666667,Positive
easy way search select reserve vacational site thank,0.43333333333333335,Positive
great easy check,0.6166666666666667,Positive
easy friendly efficient,0.4041666666666667,Positive
easy access many choose,0.4666666666666667,Positive
easy way keep date holiday,0.43333333333333335,Positive
quick efficient easy,0.3833333333333333,Positive
fake blue bird available area worst,-0.275,Negative
different nice,0.3,Positive
easy search reliable,0.43333333333333335,Positive
easy order everywhere,0.43333333333333335,Positive
filter flight break try dont want fly yet still see multiple carrier please fix edit waste time service problem search flight try filter carrier multiple rather,0.15000000000000002,Positive
nice gamily last minute,0.3,Positive
quick easy cancel,0.3833333333333333,Positive
easy modify,0.43333333333333335,Positive
great great stay ever come wife love,0.7000000000000001,Positive
disappoint best western room suite second floor well price come deposit well double take account plus card transaction bank republic bank serve card three time best western first,0.32142857142857145,Positive
really helpful kind deal,0.4,Positive
easy weve gorgeous,0.5666666666666667,Positive
simple easy provide important information,0.2777777777777778,Positive
cancel multiple accommodation,0.0,Positive
best ever find room change even cancel wonderful,1.0,Positive
easy navigate lot choose,0.43333333333333335,Positive
helpful reliable tool time part world,0.0,Positive
cant imagine travel without best friend road,1.0,Positive
excellent cater pay property relax great,0.9,Positive
good easy instant confirmation job do,0.37777777777777777,Positive
find many great good price,0.6666666666666666,Positive
nice really enjoy since super easy navigate around,0.44166666666666665,Positive
find easy important especially abroad travel,0.2777777777777778,Positive
great travel time best cheap easy,0.6583333333333334,Positive
great able find great deal notice,0.7000000000000001,Positive
apple travel,0.0,Positive
clean complete bed perfect,0.48888888888888893,Positive
travel,0.0,Positive
great travel quite frequently easy,0.6166666666666667,Positive
helpful travel time,0.0,Positive
excellent friendly clearly easy handle,0.6027777777777777,Positive
always different one stop shop,0.0,Positive
trust also say fraud payment,0.0,Positive
really happy across flight go time keep good work,0.75,Positive
star ruin sort button clearly sort ascend descend,0.10000000000000002,Positive
make simple information always available phone,0.2,Positive
perfect easy also necessary,0.4777777777777778,Positive
easy navigate allot,0.43333333333333335,Positive
far efficient reliable available far best value thank great service,0.4800000000000001,Positive
convenient easy easy cancellation policy,0.43333333333333335,Positive
good blank cant filter,0.35,Positive
friendly try hour make night reservation give,0.375,Positive
service go pay early accommodation error still money never highly unreliable disgust,0.010000000000000002,Positive
super easy great information selection,0.5222222222222223,Positive
easy convenient helpful happen wrong,-0.033333333333333326,Negative
hide information right front good,0.4928571428571428,Positive
less stay last minute trip support cant help,-0.08333333333333333,Negative
easy convenient place stay,0.43333333333333335,Positive
full friendly mode lot lot additional,0.3625,Positive
stay holiday extra dog barney must say lovely place clean think brand new staff nice one best long time good certainly stay,0.38525733525733524,Positive
platform insecure victim attack chat channel bank statement yet able validate hence havent get refund grievance channel joke officer vacation since havent dont rely chat channel get response chat bot end call care conversation still doesnt help,-0.024999999999999984,Negative
pretty comprehensive like easy navigate thank,0.3416666666666667,Positive
super experience need reliable pet filter perfect,0.6666666666666666,Positive
exceptionally good except didnt include even try add,0.7,Positive
easy quick informative cost effective,0.45555555555555555,Positive
great great side,0.8,Positive
date trip try take trip later date,0.0,Positive
take money card reservation confirmation support respond,0.0,Positive
bad support system deny stay,-0.6999999999999998,Negative
make stead friendly lady amount really thank mutch,0.2875,Positive
honestly level see difference level level dam cash discount helpful helpful price since get little cash visit well see get way better,0.30416666666666664,Positive
quick many good better price,0.5083333333333333,Positive
absolutely love best stay family travel,0.75,Positive
intuitive visually appeal,0.0,Positive
still best always get great,0.9,Positive
worst bad experience place stay responsible wont give money back better reference contact place directly,-0.14999999999999997,Negative
traveller easy read,0.43333333333333335,Positive
easy well thankful,0.43333333333333335,Positive
unable load sign problem server maintenance right,-0.10714285714285715,Negative
easy give discount member room,0.43333333333333335,Positive
reliable procedure also worth access site possible,0.15,Positive
happy cant take screen shoot order send,0.8,Positive
unreliable pay reservation,0.0,Positive
love always give discount,0.5,Positive
phenomenal super easy reasonable great,0.4533333333333333,Positive
easy understand able find,0.4666666666666667,Positive
superb need prepayment,1.0,Positive
find best smooth process,0.7,Positive
please remove list illegal settlement colonial territory need peace mind safety security,-0.5,Negative
quick easy good,0.4888888888888889,Positive
bad people lose money dont install dont trust cheat people properly scam,-0.3499999999999999,Negative
easy get extra,0.21666666666666667,Positive
quick easy affordable great,0.5222222222222223,Positive
make easier informative,0.0,Positive
easy easy find cheap,0.4222222222222222,Positive
easy quick easy,0.39999999999999997,Positive
convenient handy travel,0.6,Positive
helpful need vacation,0.0,Positive
always helpful service great,0.8,Positive
best accommodation detail best,1.0,Positive
great service please maintain,0.8,Positive
easier think however werent completely sure room suite,0.5,Positive
stress free cancelation,0.4,Positive
safe secure fantastic easy,0.43333333333333335,Positive
always find great area,0.8,Positive
mobile dont see private room option filter version available,0.2,Positive
service good good behavior good safe place visit,0.6499999999999999,Positive
try reach almost week hello room three via full price two nights family owner tell work already two reservation stay pay want full,0.35,Positive
fast efficient service reliable helpful,0.2,Positive
easy dont need credit card reservation,0.43333333333333335,Positive
good fast action precisely come,0.35,Positive
love easy like cancelation option,0.4666666666666667,Positive
locally internationally,0.0,Positive
worst never see much worst service give even support number also completely fake,-0.8333333333333334,Negative
best around world last,0.5,Positive
make trip easy accommodation transportation,0.43333333333333335,Positive
good lot time always dependable,0.7,Positive
always great swift simple great,0.5333333333333333,Positive
good still find directly,0.39999999999999997,Positive
great service change,0.8,Positive
convenient also clear precise,0.25,Positive
easy excite yearly beach vacation,0.43333333333333335,Positive
easy understand access,0.43333333333333335,Positive
good site location precise allowance,0.55,Positive
best quick easy,0.5888888888888889,Positive
easy navigate good,0.5666666666666667,Positive
easiest find best stay destination love always,0.75,Positive
love easy convenient always best,0.6444444444444445,Positive
love always easy cancellation never problem,0.4666666666666667,Positive
easy clear,0.26666666666666666,Positive
worst client service absolutely ignorant come stay top barely speak,-0.06250000000000001,Negative
holiday convenience good,0.7,Positive
fast convenient,0.2,Positive
quick efficient informative,0.3333333333333333,Positive
wonderful cheap best,0.7999999999999999,Positive
easy wide variety,0.16666666666666669,Positive
easy interface variety select,0.43333333333333335,Positive
find compare trip price drop save money,0.0,Positive
good one staff polite stay nice,0.6499999999999999,Positive
latest update make chat icon cannot,0.5,Positive
best site always ready help solve problem last minute,0.39999999999999997,Positive
informative detail formative history,0.0,Positive
easy good filter function,0.5666666666666667,Positive
informative,0.0,Positive
good system business,0.7,Positive
stuff friendly environment yard welcome,0.5875,Positive
pretty good put incidental extra,0.31666666666666665,Positive
handle highly recommend,0.16,Positive
new update work properly show error message say theres problem,0.06818181818181818,Positive
great site source never disappoint,0.8,Positive
friendly simple,0.1875,Positive
friendly easy locate prefer,0.4041666666666667,Positive
good easy accommodation,0.5666666666666667,Positive
guide unknown,-0.1,Negative
find great independent,0.4,Positive
easy understand,0.43333333333333335,Positive
best application staxis flight,1.0,Positive
easy safe way search inform,0.4666666666666667,Positive
palace soon get call ask deposit advance ready return money still money return responsible owner,0.2,Positive
worst application ever dont care number provide suggest never room application,-1.0,Negative
look first experience satisfy ill give higher rat far good,0.15999999999999998,Positive
put price different much pay price pay price payment amount different,0.06666666666666667,Positive
best always take great care even go wrong,0.43333333333333335,Positive
fine fast mislead total price pay final page show price process payment show much higher price right know much pay hide like scam room today bad experience last,0.07248677248677249,Positive
travel frequently world find essential invaluable tool find accommodation location information criticism bad one arrival runt litter dark almost always reject room request suitable,-0.039999999999999966,Negative
find easy maneuver cancel easily well pay available destination area,0.4222222222222222,Positive
one best find travel trough southeast amount make able get good also travel always satisfy uncomplicated suggest everyone lot,0.7333333333333334,Positive
good account block reason least none hard reach support know dont public ref pin get touch get via apologize inconvenience priority support hello star response review cant open talk,0.021666666666666657,Positive
say error take money didnt register,0.0,Positive
easy explore satisfy percent cancellation easy best explore later vacation save money give mercy room actually end differ greatly place less adventurous traveler may want stick,0.37500000000000006,Positive
easily find best near great price,0.5833333333333334,Positive
easy convenient fast,0.31666666666666665,Positive
simple easy efficient,0.21666666666666667,Positive
worst experience ever room say name mid night wife try contact service response side please request dont get thank,-0.5,Negative
easiest ever see,0.0,Positive
excellent travel seamless,0.55,Positive
idea whats happen past month crash every time click see numerous time work never,-0.125,Negative
great lot easily adjust dont waste time look dont suit line let know search beyond immediate area select love map near well local great link travel easy great,0.40740740740740744,Positive
complete,0.1,Positive
mostly taxis always many easy taxi get good information time arrival information also detail helpful decision,0.5333333333333333,Positive
easy find information need best option recently pay ideal break payment major would nice way filter target area like radius around start point would save quite hassle roam around map,0.4993055555555556,Positive
good easy find best,0.7111111111111111,Positive
direct avoid scam like minute pay cant change say direct yes alter never total industry,0.06666666666666667,Positive
careful cancel last month landmark island already change ask transfer direct account bank already ask want cancel say full payment refund direct account within days didnt get refund money hope want careful,0.05833333333333333,Positive
landscape mode tablet instant,0.0,Positive
edit finally get refund multiple hence upgrade star still quite poor support simple flight take long time time also manager supervisor simply play wait game,-0.12142857142857144,Negative
never pay advance pay cant refund always pay solve later also see stay change reservation search always check good price,0.35,Positive
garbage wont let take inside constant somewhere review,0.0,Positive
lot,0.0,Positive
best worst stop car service nonexistent one will help emergency still take reply backtrack many option find alternative continue act like lose dont reply say care send message see around,0.16666666666666666,Positive
personally dont web browser already many phone dont want time web browser look thats lot time dont know certain help contact sometimes directly,0.20357142857142857,Positive
never help take money many fake fake service solve problem write review dont accept make business also genius program fake many never least last nights without upgrade,-0.049999999999999996,Negative
great range support great possibly youve make issue final step freeze support give number dial get beyond first hurdle reservation number clearly didnt problem,0.325,Positive
like receive one many inside application catch error tell error process however transaction reservation money back forth support wont help think error responsibility lose due error,0.125,Positive
solid figure charge stuff cannot see amount little still pay prediscount amount like take apartment know would pay much additional stuff pay least correct price pay payment screen doubt ill ever,-0.1575,Negative
since really heavily especially job easy pretty fast doesnt show much property also genius apply pretty much rank stay give later,0.06666666666666665,Positive
great accommodation great easy manage site number personal level also team sport flexible ever chang world essential amend even cancel ease stress free,0.4055555555555555,Positive
mostly hate search function doesnt allow choose price range select preset range often go much higher average price place cost per night range select price filter less,-0.21666666666666667,Negative
keep reservation make like reserve adjust correct even speak manager phone confirm since never send original never reserve one new date take care wasnt minute delay third time come rescue grateful,0.17045454545454544,Positive
get block without reason without cant log acceptable,0.0,Positive
easy find stay rent car,0.43333333333333335,Positive
extremely friendly safe,0.4375,Positive
easy lot information local area,0.21666666666666667,Positive
make good far recently friend mine mistakenly wrong flight able reverse contact service travel improvement make filter right place example place people different sofa lot manual filter,0.15510204081632653,Positive
fast arrangement,0.2,Positive
pay advance never know receive outdated arrive two stay room lose money dont refund pay stay cold heat dirty bathroom car say free free park pay option option one pay need pay,-0.16000000000000003,Negative
reach genius level many last experience even human due cancelation policy pay stay never send many service reply actually impact real estate local competition country work may bring remember easy nowadays say,0.1675925925925926,Positive
terrific couple help nail near exact fit one need,0.1875,Positive
never think would wife foreign country check take one half hour find taxi driver roam one another till find place stay reach support super vague didnt even offer sort compensation super disappoint,-0.025,Negative
good generally good service however tall person choose full bed option upon already time wouldnt choose bed option try make prove option disable confirmation contain select bed option may delete directly thats way make sure sleep large bed,0.4273809523809524,Positive
unable see majority available automatically refresh back top list finally able scroll list stick loop consider mark much extra charge actual price least could fix application fill give reasonable experience headache,0.08888888888888889,Positive
application helpful help pay flight thank guy job well do,0.0,Positive
would great wont let tell check account enter card yet account absolutely fine try sign reinstall still cant make real shame consider whole point,0.4041666666666667,Positive
easy need one simple,0.21666666666666667,Positive
become fraud try property list price night around triple check hide find confirm get double price note cancelation fee make month advance try call care twice bank block transaction delete account never,0.0,Positive
recently payment go platform yet unable provide information support team simply reply generic even receipt dont recommend anyone proceed offer clear breakdown sketchy price,-0.07999999999999999,Negative
like clear information accommodation price payment breakfast type room information nicely neatly price exactly state unlike accommodation even cancellation fuss free information notice send promptly trustworthy,0.3375,Positive
fast easy even first time,0.29444444444444445,Positive
easy instant,0.21666666666666667,Positive
make data receive different family room deluxe room get two deluxe room instead disaster middle night long trip late check want rest sleep almost hour get waste try figure wait year old child throw tantrum late night think run system link data,0.04999999999999999,Positive
easy information quick simple communication host well assistance ill keep,0.06666666666666665,Positive
different language despite reflect unite cant find fix within send developer contact list try resolve receive say help request relate also deal reservation issue help,0.0,Positive
doesnt allow screen recorder easiest way share doesnt require constant connection roam remote give idea right limit functionality phone uninstalled,0.0619047619047619,Positive
save accord share save easily accord great many world easy start simple date time location also direct know great many later much flexibility ease many genius system also simple lot money,0.3555555555555556,Positive
good travel accommodation taxi car rental,0.7,Positive
save haphazard way card information easily manually key card even though save card case issue card would convenient didnt key card information,-0.04166666666666666,Negative
easy simple find room anywhere,0.21666666666666667,Positive
always get best price response timely like car,1.0,Positive
excellent comfortable stay,0.7,Positive
wonderful experience easy experience good well,0.7111111111111111,Positive
like generally problem little messy look somehow need find easily find example try see transaction take place need order confirm say charge card think go confirmation notification might get new message,0.04643939393939393,Positive
happy location finder location address apparently side country really,0.35000000000000003,Positive
two right confirm host reservation money pend state try reach service horrible experience loose min life listen robot look like channel complain,-0.26373626373626374,Negative
lot overall good experience would really help add filter see property require deposit always unclear sometimes notice need pay already reserve flat cant cancel good almost always cant choose dont require deposit,0.31499999999999995,Positive
horrible service recently accidentally wrong date reassure minute honest mistake give option back cancel even change support get reply could longer report request inquiry since first inquiry still havent get reply,-0.10833333333333334,Negative
often resort also dont show search every property list drill property page see list still math do actually pretend like see actual total charge fee please include total cost initial search,0.0,Positive
many vacation bad except availability try dispute time wasnt fault wouldnt let check even cancel reservation ahead time nightmare never get response request assistance issue,-0.09999999999999992,Negative
incredibly terrible last vacation motel motel run almost abandon basically drug refund tell would check refund tell basically do refund glad didnt stay bad hit right park people favor look,-0.1828571428571428,Negative
worst experience horrible impossible get hold anyone account hack however get contact service impossible program put annoy easy follow want delete idea worst ever wish never process please stay away waste time money site,-0.5857142857142856,Negative
helpful best price,1.0,Positive
super easy,0.3833333333333333,Positive
good reservation fact whenever card would move internal memory automatically thereby precious space non system behaviour good,0.475,Positive
pretty easy navigation system stay various pretty easy peasy process add account pick look vacation dont like dont offer get though process quite difficult accept accept yet seem like fix five review please,0.14444444444444446,Positive
check check filter miss time slot,0.0,Positive
flexibility cancellation easy sadly cancel trip make,-0.033333333333333326,Negative
stay low budget,0.0,Positive
much different price final one multiple get add cancelation ability service good either doesnt seem worth probably much better directly freedom modify reservation need,0.2285714285714286,Positive
easy navigate stress free,0.4166666666666667,Positive
good always work never good nice discount best get good deal upscale night trip instead stay night treat switch another,0.53,Positive
think find good help travel read service sarcastic unprofessional make mistake fortunately phone days find one decent person fix mistake wont ever,0.3416666666666667,Positive
team year absolute worst service ever receive point actually wonder real deal complete scam wait days refund button error message say technical error end money would corporate phone number worst service ever,-0.1875,Negative
great try find immediately whether motel hostel either last minute quick impulse unforeseen lead need find safe clean reputable place stay great price anywhere world also great stay godsend travel connect flight,0.5125,Positive
reliable competitive great selection,0.8,Positive
extremely reliable trip track domestically overseas need around,-0.125,Negative
careful one click change information give end didnt want even pay besides sometimes give option choose bed possibility cancel send say may possible give bed prove feel,-0.05,Negative
secure easy make mistake take care relieve side friendly thank,0.40277777777777785,Positive
bad highly recommend see another one high percentage high price huge role cut satisfy reasonable value,0.0633333333333334,Positive
definitely save time happen fast easy additional information also helpful,0.2111111111111111,Positive
easy holiday keep track find accommodation easy navigate site love,0.45555555555555555,Positive
search functionality work uninstalled fix issue,0.0,Positive
take money prior advise owner remove apartment inform find day money take wait refund could take theft,0.0,Positive
never work try make either say work charge say make reservation refund absolutely point,0.2,Positive
always good reliable safe quick one change good competitive well,0.5583333333333333,Positive
absolutely enjoy look every plus get stay,0.4,Positive
know confirmation come confirm cancel credit card didnt work shouldnt check send confirmation stand another country reservation confirmation,0.0,Positive
able affordable price even give full refund actually great experience,0.5499999999999999,Positive
find compare great beach cancelation one word good vacation anti stress application great,0.7666666666666666,Positive
poor service extremely tedious even reach support let alone issue resolve also property pathetic acknowledge make,-0.6333333333333333,Negative
life saver explore hide around world big roll prior make work easy around explore affordable stay around area,0.14444444444444446,Positive
property suddenly add clean fee mention order conversation sudden deposit service still keep cant property need waive try contact right check still get check funny say wait property respond refund lame service,0.06706349206349206,Positive
love never make super easy deal highly recommend,0.35666666666666663,Positive
find huge variety select easy locate want holiday,0.41666666666666674,Positive
awesome easy sync travel transport din accommodation design convenience traveller,0.7166666666666667,Positive
fantastic one place able search find accommodation whenever need love reward scheme,0.4666666666666666,Positive
well test mostly organic would great easier share,0.65,Positive
excellent anyone look best vacation convenient availability necessary love,0.625,Positive
easy tell kind tell pay property awful truly rob one awesome literally best ever,0.4066666666666666,Positive
support property scam genius level top loyal would dont give assurance,0.41666666666666663,Positive
every trip master tourism know value good research rest spot keep track good discover,0.7,Positive
friendly great filter find ideal property,0.6916666666666668,Positive
attention genius level receive bad experience recently absolutely care support nil regard rely,-0.24999999999999992,Negative
like fact enough let make good choice however like fact last moment room first available,0.27,Positive
screen fully dark dont see write didnt choose dark mode service absent basically able dont see whats,0.06666666666666667,Positive
awful smug take find alternative accommodation different call fraudulent list site fall never,-0.5,Negative
worst application ever dont advise anyone nights payment one night service horrible helpful trustworthy,-1.0,Negative
theyre terrible put date reservation pay date service claim cant cancel refund money warn,-1.0,Negative
worst nightmare owner easy list could profile profile directly reservation page cannot list property give,-0.15555555555555556,Negative
great back bad ago stick bay leave get next town stay rest trip great money go straight back account always,0.1571428571428572,Positive
communication quickly appreciate ease view,0.3333333333333333,Positive
fraud dont pay eventually fraud hand alone theres one trust absolute non sense fall trouble,0.0,Positive
easy every property individual feel otherwise cool,0.2611111111111111,Positive
receive offer genius discount price go higher overall mine wife different place date people,0.08333333333333333,Positive
today due error room even though ago disgrace unacceptable call state plumb problem fixable room refund find bad do part journey would never recommend ever lucky get somewhere else short notice bad service bad staff message send receive afternoon,-0.3152777777777777,Negative
good improve like talk play loud music people try rest,0.39999999999999997,Positive
easy helpful lately view unlock go wrong try later even update,-0.09166666666666666,Negative
notification icon show youve send message redundant already aware youve do leave notification receive reply,0.024999999999999994,Positive
success whats important go wrong get satisfactory assistance one thou bad promptly hence neet check elsewhere,-0.12499999999999997,Negative
easy couple past always back set right,0.11726190476190476,Positive
super fast easy find stay trustworthy highly,0.2816666666666667,Positive
dont believe care service worst never resolve issue keep time one leave issue thats,-1.0,Negative
well get exactly place actually great service,0.525,Positive
landscape mode unusable tablet keyboard edit appreciate response suggestion try still display sideways portrait,0.0,Positive
worst platform ever service terrible site,-1.0,Negative
service contact good youve talk urgently theres link information relate mind time,0.7,Positive
easy negative see room upgrade room could error though,0.06666666666666668,Positive
really give money future stay reward stay,0.1,Positive
often last find good sometimes comb spend time look and really good,0.4666666666666666,Positive
many make easy return site continue accommodation future,0.3111111111111111,Positive
hand press button age easy one place perfect,0.7166666666666667,Positive
good could include total instead wait nice know beforehand like include mileage destination thank,0.4333333333333333,Positive
first time week vacation west flawless experience worry would wrong perfect,0.4375,Positive
bad walk price bad issue accommodation help really dissatisfy even though genius level disappoint,-0.3999999999999999,Negative
rat good lousy homeless around post review bury fake,-0.10000000000000002,Negative
pathetic experience service property highly unprofessional even service ready help,-0.2133333333333333,Negative
away site scam reserve car available site full amount days rental try contact help,0.375,Positive
aware worst support worst support make wait room available family wait never,-0.3375,Negative
filter support read support non responsive support phone available property invalid support review would rate zero warn lose money review limit share,0.4,Positive
easy get destination receive free find right,0.373015873015873,Positive
star desperately need landscape mode simple feature easy,-0.055555555555555546,Negative
always relate perfect resolve world thank lot,1.0,Positive
convenient smart one organize place thank much excite experience,0.20714285714285713,Positive
lot never thank much help stay everywhere decide lot travel know make easier,0.2,Positive
truck driver point never issue recently absolutely preposterous event find owner already day arrival almost although tell get full refund free charge still expect pay another next wait,0.23750000000000002,Positive
doesnt give money back still refund still try also miss replay far worst wait get refund mess time ask information could send money back time information already send time,-0.215,Negative
absolutely invaluable recent information one handy place,0.26666666666666666,Positive
reasonably easy great variety straight forward last minute,0.35833333333333334,Positive
really good find nice different town many,0.44999999999999996,Positive
easy would also give destination send text place stay respond,0.43333333333333335,Positive
nice cancel day trip easy service,0.5166666666666666,Positive
bad experience application wrong information page attach well please check,-0.5999999999999999,Negative
cant make payment days contact service option deal person bot,0.0,Positive
room room due lose total amount never expect kind non conformity never recommend,0.15833333333333333,Positive
friendly problem distance estimate actual even though understand behind,-0.00833333333333334,Negative
unfortunately cancel reservation able problem appreciate convenience soon clear travel,0.03333333333333334,Positive
able log keep say login even reset password need install work,0.5,Positive
never bad better still genius discount bless usually better transparent list,0.44999999999999996,Positive
easy fabulous lot information cant wrong,0.11111111111111112,Positive
easy helpful assist holiday information,0.43333333333333335,Positive
service incapable sort refund consent property owner therefore cannot get refund unless property owner provide write agreement refund owner service still wouldnt refund never actually back half thousand sacrifice remind worthlessness make sure none ever,0.11111111111111112,Positive
never information provide always dot recommend everyone find best rate,1.0,Positive
imperial default seriously show force better,0.08333333333333334,Positive
since need domestic international do,0.0,Positive
say lot little could overall happy,0.2041666666666667,Positive
clear accessible interface easy highly,0.26708333333333334,Positive
worst one room new royal confirm say payment could check go get check say completely consider dont consider show,-0.2545454545454546,Negative
great service longer option package flight need separately,0.8,Positive
totally less cant put pet friendly extremely limit start date end date dont know moment want find pet friendly decide complain wonder thats theyre lot,0.11458333333333334,Positive
great dont come accommodation cant update card find really,0.5,Positive
dont go wrong service helpful call still wont give money take money still,-0.5,Negative
nutshell excellent honestly sincerely till havent find inconvenience negative since indeed excellent,0.55,Positive
easy plenty information generally accurate,0.41666666666666674,Positive
dont protect chance get money back double check host scam many ways,0.16666666666666666,Positive
easy easy cancellation usually fast friendly,0.36041666666666666,Positive
easy unfortunately cancel reservation easy convenient room easy always get great price great,0.4000000000000001,Positive
hard contact support support number terribly display even tho deliberately free cancellation order without even none non trigger cancel reminder order non receive credit card bill bad experience cost several hundred loss,-0.3183333333333333,Negative
easy search different lot variety,0.21666666666666667,Positive
never application result pay extra cost service continuously look refund ask pay pocket,0.0,Positive
find helpful via never even cancel get time,0.0,Positive
convenient entire itinerary one would make add link property reservation page,0.0,Positive
lot see address location search map great,0.8,Positive
accept price keep send necessarily dont visit need pay bad experience,-0.3499999999999999,Negative
profound horror platform account security security password thus one leave least amount truth information platform,-0.10833333333333334,Negative
easy follow find better could better inside japan sometimes get accommodation available cancelation arrival,0.45833333333333337,Positive
seamless experience great highly travel,0.35333333333333333,Positive
great deal site efficient never deal site love able search accommodation literally anywhere world,0.6,Positive
friendly vital information available convenience even car successfully,0.40625,Positive
refund twice service wont reply worst take money way felt wont less mislead cheat like,-0.5833333333333334,Negative
site easily get different come different search last days,0.10833333333333334,Positive
great easy cancel super understand,0.5222222222222223,Positive
scam take money stand behind confirmation service assist doesnt honor confirm absolutely trash kayak great,0.20000000000000004,Positive
scam design waste time instead place find place close ago less line speak incompetent woman mae less unprofessional risk,-0.22083333333333333,Negative
really easy room want really wonderful travel around,0.7166666666666667,Positive
flight still dont money back worst company try reach dont even,-0.5,Negative
super easy also great address link make easy,0.5,Positive
bad dont room give room bad lot care knowledge wont solve even one star waste worst advice dont dont review,-0.6499999999999999,Negative
great love free cancellation option responsive pretty accurate expect,0.47000000000000003,Positive
always easy whenever want stay,0.43333333333333335,Positive
incredible service concern show month day careful year change immediately,0.4,Positive
take far frequent great year reliable easy,0.35833333333333334,Positive
try bank try pay payment bank also fee,0.0,Positive
friendly wide range good available easy pick valuable,0.3616666666666667,Positive
work great except option pay stop work nowhere two still doesnt work could fix,0.8,Positive
simple add trip already believe separate month long trip northern,-0.025,Negative
lot one long screen load quickly pop good operation,0.3277777777777778,Positive
make sure give right confirmation sure didnt give correct tell fault service horrible need start accountability rather floor doesnt exist keep time take responsibility instead mistake,0.0714285714285714,Positive
place absolutely like smoke outdated like overlook room discover bed crawl immediately full refund,0.04999999999999997,Positive
simple fast room unable obtain code one need get one,-0.09999999999999999,Negative
hey first please accept primitive see bite first experience get lucky find flight regard have idea ill install bad,-0.07333333333333332,Negative
great need usually make contact trip work well,0.275,Positive
felt like property whetstone total price well guess non payment make send another list additional rent per night bed double bed kitchen per day empty rubbish bin per day deposit later surveillance everywhere creepy bedroom weird,-0.18333333333333335,Negative
handy available really appreciate draw near,0.325,Positive
great stay far highly recommend comprehensive information great,0.465,Positive
except lose access old get start thats,0.1,Positive
exceptional service friendly safe,0.5138888888888888,Positive
simply work find look good price straightforward stable,0.35833333333333334,Positive
fraud exploit guest initially confirm reach destination find available guest inform several guest vain service dont pick give proper response swill never recommend,0.06000000000000001,Positive
great price perfect location friendly staff spotlessly clean also tuck shop need without supermarket away,0.6354166666666666,Positive
reason longer save mobile android version one version,0.0,Positive
recently beautiful cancel due hurricane idalia make process easy painless cancelation due hurricane greatly look near future,0.2761904761904762,Positive
awful support accommodation place awful stench contract support first send horrible smell via chat message tell humanely impossible write provide new accommodation free one hour yet two get response try call voice hang keep happen end get refund help awful,-0.4850378787878788,Negative
overall best experience could definitely,0.3333333333333333,Positive
helpful look accommodation,0.0,Positive
credit card end try contact overseas call totally,0.0,Positive
