review_description,polarity,Sentiment
poor care flight get due side refund bank account instead time pandemic common man avail money money back bank account urgent need able contact even care,-0.06499999999999999,Negative
ticket due covid situation cancel tell get total refund get air almost give refund well advance try reach less chat service bot hopeless,-0.09722222222222221,Negative
company service though promise confirmation time way communicate agent make bounce without resolution try contact agent since week make follow writ experience frustration,0.0,Positive
worst experience care service ticket due covid clearly get credit shell refund still didnt get credit shell refund,-0.3416666666666666,Negative
think loyalty program end one pathetic loyalty ever experience lac get one level another mistake cross do somewhere else even tell would back even back staff better avoid tribe membership,-0.1,Negative
great support indigo refund fro flight due pandemic virus however usual pathetic response support team first refund second credit letter give refund credit shell newly wallet transfer partial amount fight battle get amount simply else,-0.03207070707070706,Negative
bad experience far better first get cancellation reason state cannot allow cancel lot third still get refund days need hasten process would recommend anyone,0.030000000000000027,Positive
worst care service ever see fraud company corrupt money application send link direct mobile already try get lose money please dont follow application application,-0.4666666666666666,Negative
address though flight refund money able call mail support stay away update try multiple time able see support call clarify support number never manual agent except worst ticket experience ever,0.0,Positive
overall satisfy list device doesnt show profile tab number list dont trip,0.0,Positive
terrible worse high covid pandemic risk travel case issue cant reach account get payment confirmation either end frantically try reach vain payment make via link complete pend payment,-0.285,Negative
price lock try pay balance ask enter actual name modification correction time complaint raise mail response contract time message come lock direct name change allow clear cheat worst experience,-0.21999999999999997,Negative
first time face issue frequently recently try flight however ticket amount really see platform talk care address issue need support,0.15,Positive
experience become like torture less bot real person talk flight due pandemic get refund money nobody interest worst experience,-0.27291666666666664,Negative
worst ask refund still avail write mail care executive refund one close issue waste executive link fake still regret form,-0.5666666666666667,Negative
last moment bus even payment without reason support care message already see please provide care number talk resolve query havoc last moment,0.0,Positive
horrible ticket never able cancel try cancel error make keep cancellation promise call back never place dont recommend anyone,-0.4166666666666667,Negative
possible stop text promotion doesnt possibility sett chat option computer base hence keep ask problem resolution provide much market option cancel support work unable even leave number already go support phone number bite text stop yet,-0.275,Negative
link make one tap pay cant even cancel case even emergency call torture pay kindly dont mental peace avoid less want money try get way possible interest service ready help try resolve issue past days one try help,0.04722222222222224,Positive
try train ticket ticket cash regard ever check status tell wait another blah days soon check ticket sell force bus ticket time train fair ask bank statement send days change dont,0.7,Positive
personalize phone establish communication non basis do send ask payment aware pay unsuccessful pay refund paisa,0.25,Positive
flight provide zero cancellation fee option insurance never insurance document insurance valid two issuance insurance within two month return journey tell return journey one buy insurance also provide date option less zero cancellation fee option flight,-0.16666666666666666,Negative
get call already full accept new new far away desire location location different actual location numerous finally cancel one day travel day unable search near office bad experience frequently,-0.023106060606060602,Negative
dont dont care service try contact since past pick call due covid even ticket stick,-0.1875,Negative
recently ticket driver raise issue close without help raise social media support give bus driver refund amount fake commitment worst service writ comment get link mail wrong trip allow choose correct option technical team also poor,-0.3380952380952381,Negative
flight ticket send notification refund far inform check counter still ticket confirm care worst reply neither call bad service bad people,-0.575,Negative
worst experience disappoint service offer almost date cancellation internal havent receive refund till date send several mail worst service provider,-0.5,Negative
worst application try get issue limit every dont call option difficult report bug fail get do resort,-0.6666666666666666,Negative
first experience except regret flight company inform refund day days since cancellation still technical issue process refund support agent confirm issue resolve money within didnt receive try contact drop call soon connect,0.125,Positive
time get many one time check property claim dont accept accept payment give confirmation many time list wrong address display well option moreover try connect,0.16666666666666666,Positive
amount see refund amount wallet way transfer amount back bank mode payment theres way contact care dont even know want money back bank account stupid wallet,-0.26666666666666666,Negative
bus travel point totally unclean lot visible dust bus wont able manage bag already store extra charge pay clear indication whereby try say please dont travel,0.15,Positive
great cab service worst yes worst distance cab slot prior departure call agent request advancement say possible postponement possible finally day cab later sure make flight focus,-0.07777777777777778,Negative
hell do yet reflect even week able cancel date show else really worry travel saw refund move player dont call mail,0.35,Positive
dont understand link send share grievance cannot work trip payment way select trip please share another way resolve issue way contact bad seem well know cant reply message,-0.6999999999999998,Negative
worst care instead understand situation say whatever want unprofessional say check next day already check say cancellation charge agree already check later get call management say pay stay already,-0.3333333333333333,Negative
bad service havent yet corona travel even flight operational easy business difficult need service also rude way speak phone bot toy money service,-0.2666666666666666,Negative
much hassel free today money get still didnt receive try contact care number like shut support service staff available either call reply bot available try contact manager say cant help case even though payment,0.35,Positive
service policy bad passenger direct flight certain date send message flight get another time inconvenient cancel flight new flight cost double pay extra,-0.12133580705009274,Negative
worst send notification notification bar try cut notification area cant case notification want cut click notification close frequent life,-0.45,Negative
pathetic please dont room money account didnt care number number available reachable either strongly advise rely risk money two still able get refund,0.08333333333333333,Positive
feel way purchase travel cash doesnt stick commitment doesnt give relevant way reach service highly disappoint cheap trick service provide help available,0.34,Positive
do march due covid try reach refund number support receive call keep automatic option cant understand wish need call back wait thank,-0.0625,Negative
seriously didnt want rate even one star lame service fine enough get response one make issue try get help like three days havent satisfactory answer yet money go dont even get support service help alternative really regret do,-0.043333333333333314,Negative
time worst portal come across recent time raise issue harass seek information quite high comparison family hell experience air certainly certainly want keep cheat fraud phone must clear muck phone highly recommend,-0.060952380952380945,Negative
would like rate even star ticket even amount get didnt get confirmation ticket try reach difficult even reach still didnt get amount get reply click link amount get didnt get ticket ticket able see amount go,0.0,Positive
way contact support last week guy search find new way contact inform lose money advance try chat feature try mail get response chat support provide chat assistant response system,0.06818181818181818,Positive
extremely unhappy way change login phone number secure bank area filter search doesnt work fix ill move different aggregator dont address problem point wast time nonsense option change phone number dumb move different aggregator,-0.17916666666666667,Negative
flight unfortunately due personal issue accordance policy refund yet receive stagger cancellation receive refund today regret choose first place let know many days wait literally condemn towards,0.15625,Positive
worst ever time air try several time contact care still wait help pandemic situation support didnt travel youve whole money dont courtesy return money disappoint,-0.26666666666666666,Negative
wish star rate service inaccessible unresponsive proper contact short disappoint service dont know still rat despite bad flight covid cancellation still wait ask standard response within days well update,-0.17499999999999996,Negative
one pathetic ever unable get contact center despite call multiple time disgust friendly self drive cab worst worst worst people believe dont understand give number cannot reach,-0.528125,Negative
big phone number completely absolutely way contact without nobody speak support care number phone number without cannot proceed go wrong phone number link reply work mean please note access link check register already log browser phone number work cant facility talk directly care,-0.10250000000000001,Negative
nonsense care service way someone talk issue way connect care executive select international thats money never think pathetic service international travel agent transfer call domestic funnily already service call disconnect,-0.15,Negative
charge flight cancellation insurance try cancel refund next day call four hour flight gentleman tell need cancel kind insurance another way fleece without,0.3,Positive
fraud bus ticket via money dont confirm ticket try contact many time service number provide fake number worst experience ever life,-0.3333333333333333,Negative
dont ever trust travel insurance false publicity worst support property full payment plus insurance get location decline insurance simple wait alternate tell contact third party insurance,-0.17500000000000004,Negative
reschedule flight ticket due covid pandemic extra per air extra reschedule fraud show day however per air available day pathetic worst experience ever support available get money dont care,-0.1892857142857143,Negative
fraud company refund amount first time money get account show progress web view show literally fraud company support issue refund amount else ill complaint head company totally fraud would suggest one please poor support class chat system automatic system,-0.19,Negative
scam name travel insurance flight eligible extra amt ticket new amount flight get insurance company liable coz ticket price take insurance cover extra cost due flight shell time initial ticket price travel,-0.014772727272727276,Negative
know cancellation cancellation purpose ambiguous flight flight serve opposite purpose cancel flight flight loot people ambiguous give option cancel flight check status flight responsibility must provide full refund,0.175,Positive
find confirmation find close back person get know already inform take still much inconvenience tourist try contact care difficult task write get response neither money alternative stay provide worst experience,-0.325,Negative
really awful experience support whatsoever response break link properly even money unable reach representative,-0.5,Negative
worst first various flight rate finally time payment great extent disappoint,0.010000000000000009,Positive
bad whenever trouble easy way get care person chat help every time suggest team make friendly add without automatic reply option connect call center person wise feed need think alternate option,0.07261904761904762,Positive
turn big scam nowadays large chunk list fake keep launder money get another stay policy rely multiple time directly property receive better price sure,0.11632653061224489,Positive
pathetic way contact service redirect less link service number time get bot less link way speak executive try reschedule flight amount change wasnt reflect response whatsoever edit like add fraud link give reply doesnt work care let talk executive,-0.4444444444444445,Negative
wish give zero star service miserable pathetic stay two june say full could take tell take refund say ill get refund week even multiple get money back unreachable get system worst experience ever,-0.45,Negative
good except poor care last issue still pend system query resolve higher authority give discount compensation give,0.13749999999999998,Positive
worst money account two past till didnt return money bluntly say amount account yet do till even back statement also say bad experience dont pay money,-0.48749999999999993,Negative
worst experience multiple time different entry dont care doesnt dont service,-0.3333333333333333,Negative
bus ticket try cancel bus arrive like help provide bot resolve issue neither get refund cancellation ticket therefore else read review urge dont please kind request kindly stay away kind lose,0.6,Positive
cannot give promise much wrong information deny firstly trip call wont get connect team connect put hold long time call get disconnect send many one call help issue yes call days completion trip one dont want vacation ruin,0.05,Positive
never fraud direct portal agent get high face matter flight big fraud journey without consent agree refund big fraud snatch whole amount however reason another flight direct,0.09333333333333334,Positive
absolutely option reach care urgent stupid response try directly form never get refund even year process hell believe read official face page read number frustration,-0.16666666666666663,Negative
worst bus refund side still amount month proper care service speak proper care service number toll free number mail try number time toll free number still response still dont get proper response side review,-0.033333333333333326,Negative
way contact support wrong bus operator try contact way number talk executive automatically ticket automatically close also without resolution audacity ask hope satisfy resolution pathetic remember days dont much,-0.43333333333333335,Negative
dont problem wont provide help name help put computer edit would like inform problem suffer lot small problem two days could,-0.25,Negative
poor cheat people flight dont calculation support available available submit complaint cheater better directly want full refund back,0.13125,Positive
worst one provide refund get refund check status show refund successful still receive refund also care number discuss issue dont ever service case need help one listen,-0.125,Negative
overall good service poor feature care facility voice assistance please put behind toll free understand issue resolve thank,0.059999999999999984,Positive
international ticket covid flight due lock proper response support issue refund support find kind support never want buy,0.11875,Positive
dear try contact care executive since past still response give unable give solution ticket indigo flight get money pend end trip section show platform since look regard,-0.375,Negative
update refund chat dont understand query service get touch refund however receive amount yet systematic way resolve issue mail contact pathetic beyond understand please resolve issue,-1.0,Negative
support available dont care charge extra money worst part support cant contact pathetic service fraud dont fake less application really sad see someone hardly money without unique link also fake redirect blank page,-0.28939393939393937,Negative
worst interface ever international phone number check manage show invalid phone number successfully site show number invalid exist flight airway send message tell check status unable impossible contact,-0.2833333333333333,Negative
good experience recommend anyone worst service experience hang call middle say call back try resolve issue month satisfactory response possible would give negative rat dont,-0.10000000000000002,Negative
worst want cancel completely try cancel calculate refund refund also hell care option application dont care invalid give care chat option worst worst service worst,-0.78,Negative
extremely disappoint credit card get voucher show neither history show layout give option raise complaint,-0.2125,Negative
ticket flight ticket price show check flight ticket major basic fare bomb one reliable site best really disappoint recommend people incognito mode save lot money,0.315625,Positive
good understand easily waste time search many check stay many confirm,0.375,Positive
try ticket show site price instead ticket pend status bank refund status wont get refund several days service rep help instead even understand issue phone number talk service superior resolve,0.35,Positive
difficult get support one ever regular whenever need help bot doesnt ever help worse try contact agent numerous time way reach conclusion get fix didnt help covid situation ask give star rat concern never,-0.225,Negative
get havent even give credit voucher come service immediately give flight disappoint service never instead platform update finally contact twitter get full refund thank team would say service need improve part hence,0.175,Positive
worst service stay away contact support number care leave service toss try amount make worst service time,-1.0,Negative
lose try ticket pay transaction successful ticket lose money contact economic situation really hurt try find contact still service bot completely irrelevant flight ticket,0.16249999999999998,Positive
great need show availability screen train else check every train availability time also need show current availability comfortable people like travel regularly bas current availability,0.24000000000000005,Positive
send mobile phone disturb block credit receive via reference tell suspicious still send option stop chang sett regard get really mad,-0.625,Negative
one flight flight get whole transaction pathetic didnt money account provide credit voucher side please dont many trust specially flight costumer care service service,0.014285714285714277,Positive
staff supportive still refund receive many time give answer soon year suggest direct instead third party please dont big never give refund back dont kind,0.24285714285714288,Positive
call work properly current condition corona able travel enquire reschedule cancel get response service help desk work try reach many vain hopeless service lose money cancel choice since ticket partial refund get also dont understand concept partial refund pathetic time call waste money,-0.05714285714285714,Negative
worst trick buy cheap offer screw come wont show airport top show nearby airport without select trick buy unethical company,-0.033333333333333326,Negative
today train ticket though money bank account ticket also cant show information trip raise issue refund also dont care number please resolve issue refund amount early possible provide link contact,0.05,Positive
great perhaps would much convenient could introduce ability change cannot update change phone hop see great future much love,0.45999999999999996,Positive
chat bad list available trip view always empty one need help check extension like citizen give site previous search chat history cannot,-0.1416666666666666,Negative
flight ticket payment didnt receive confirmation message also do progress although payment do worst experience ever try contact care since last response event service,-0.5,Negative
worst experience flight people put insurance option default yes mode small cheat many time miss option least write bigger box tick,-0.21000000000000002,Negative
give response like even star worth cannot talk chat care provide contact number thats totally less wont let speak actual support instead listen option leave pathetic become recently highly disappoint,-0.14133333333333334,Negative
account side didnt refund money till cancel whole trip worst option support even support pathetic dont know,-0.6,Negative
worst service please dont flight schedule care say schedule ticket date come mail today days ticket care also call upset please else,-1.0,Negative
pretty service face totally refund process also smooth behaviour also commendable suggest flight careful,0.1375,Positive
doesnt deserve even star flight days ago mistakenly choose wrong month ask full amount reschedule flight date even close still leave travel loot,-0.07500000000000001,Negative
multiple till date even train time experience mark get refund one point don give much discount except don know many people give bad rat frequent traveller base experience putt,-0.11666666666666665,Negative
ladies bus double sleeper ladies seat restrict kind nonsense cant able lady appropriate behaviour issue review load open buffer kindly fix complaint redressal give link doesnt option complaint login account,0.2,Positive
one always travel price alert ease transaction do friendly lot keep short specific do almost percentage thank,0.125,Positive
issue finally resolve however take lot time repeat sure go wrong good compel,0.175,Positive
second time post issue provide support executive toll free number support transaction successful transaction do want refund show,0.3833333333333333,Positive
worst company send back back text discount code try send get coupon applicable harass people give wrong information,-0.375,Negative
first time plane glad clean quick find one place reasonable,0.32999999999999996,Positive
normally dont give write undoubtedly worst amongst come support ease usage cab service cab never almost,-0.425,Negative
please service stick issue encounter already read face stick issue unable contact support think twice even service available link provide chat option contact support terrible,-0.3666666666666667,Negative
worst company dont onwards worst experience refund able contact care dont provide assistance take money respond dont return cancel trip,-0.5,Negative
refund receive train suppose receive ticket make refund service also unresponsive unhelpful unable reach support ticket give option show problem close,-0.5,Negative
bad experience train technical confirm amount refund receive even days proper link support talk bad try many ways contact last option review,-0.14999999999999994,Negative
worst ever ticket get due covid tell credit shell amount get bank account two still havent get money back show payment complete fraud,-0.25625,Negative
happy make never sure future take transaction really problem dont bother service problem huge amount sorry great work bad experience,0.09375000000000004,Positive
problem later prepare worst service ever unless follow pro active response also close ticket without inform response well wait add food international flight ready add ready,-0.12222222222222223,Negative
horrible service experience flight layover reschedule since layover quite long transit visa possible say raise request tell wait go still didnt get revert money stick since flight cost non dont total fraud,-0.2625,Negative
show try claim refund instruct however available site anyways try speak regard issue connect despite pathetic stay away better experience,-0.033333333333333326,Negative
think one worst whenever wish chat service always even though service advisor never come min except status agent definitely good option worst,-0.43333333333333335,Negative
bad service reservation last moment do close find later lie regard wasnt close owner reservation raise issue care dont respond still keep,-0.23333333333333328,Negative
bad platform room confirm poor cant even list availability stick try provide poor bad never try waste money time,-0.48,Negative
edit link link work yet point pity decent amount fund still stick air ticket via edit reply yet edit try access link blank page application chrome try three still stick last maybe give another link thank,0.016666666666666663,Positive
good engine yet application need revamp functionality like select ticket smoother currently application point new feel free reach out,0.3090909090909091,Positive
unable cancel flight ticket see care number either call place request cancellation receive link developer term supposedly would let give information concern link open despite multiple,-0.16666666666666666,Negative
contact intimation fault side ticket confirm till hour tell need still also check final price apply code write keep price step sometimes,0.0,Positive
worst support ticket try cancel ticket go wrong way available contact directly number get disconnect putt felt helpless please stay away ticket get help would need cancellation lose,-0.25,Negative
get refund people say could bus train cant except either people transfer refund bank account assist time rais complaint terrible response people people dont even respond dont care number please fix issue,-0.65,Negative
doubt may cancel please room day refund even still didnt receive till way contact voice even cant find legitimate file worst service,-1.0,Negative
good save money discover good good location per desire situation work manage breakfast lunch dinner happy search good five rate easy search bus flight train ticket domestic international bus train cab flight world easy,0.4962962962962963,Positive
ticket line bus operator tell bus contact service number one lady take phone try convince politely dont know cancellation bus operator get know incident last time get alternative lose extra hereafter wont,0.0,Positive
support care available past since deduct money fraud number provide since connect call care please share issue link provide help since show request kindly provide,0.25,Positive
flight error get amount get bank account care number even get resolve send link however valid show please provide care representative call address problem need urgently,0.0,Positive
extremely bad experience flight ticket flight provide full refund however refund service option answer list include query purpose might lose amount option move consumer court order recover money,-0.17499999999999993,Negative
pathetic experience amount wallet wallet doesnt show amount try click button yet error response try call care direct way raise try raise ticket support feature fail unable submit,-0.475,Negative
among ever one worst service mean worst none impossible contact might search site call support section application various link long since dead refund might possible contact,-0.4036458333333333,Negative
worst site dont ever flight ticket flight ticket transaction get money theyre say transaction do please site,-1.0,Negative
worst well experience face problem departure arrival time bus happen per time even think alternative solution someone face problem request completely dissatisfy,-0.45,Negative
worst time worse far hat interface promise receive try get touch someone help issue state help section edit issue finally resolve hence number resolve get twitter hope work interface,-0.32499999999999996,Negative
time check cancel dont car park didnt get cancel option later stay another didnt get money back worst experience,-0.3333333333333333,Negative
poor via indigo early morn flight today receive notification reed even flight do without prior consent information due holiday package go toss try get touch service refund usual response nerve say eligible refund angry,-0.19583333333333333,Negative
good bad experience regard flight flight send wrong someone else facility contact care improve facility,-0.16666666666666663,Negative
support cab option self drive car payment didnt get confirmation even notification try contact care contact even give course response official official twitter handle totally pathetic service,-1.0,Negative
discrepancy refund amount month ask credit card first mistake mine receive less amount second policy entire six credit card statement wrong try never site,-0.08333333333333333,Negative
option work think want contribute towards growth unable ticket try chrome explorer edge think waster time,-0.5,Negative
support terrible chat bot doesnt resolve issue call disconnect automatically flight back refund yet post twitter get reply say check issue havent take action since never scam come across many way stop scam stop loot fraud,-0.1,Negative
new feature frequently phone much disturb able properly option,0.18727272727272729,Positive
try get refund back care number reach team loyal bad experience come refund,-0.12222222222222218,Negative
worst ever refund calculation proper try call since unable connect support agent pathetic still response worst experience reply link able open link simply blank page disappointment hell,-0.4,Negative
bad bus ticket try cancel cancellation option doesnt try call long list press send link cancellation didnt cancel option leave contact,-0.37499999999999994,Negative
twice experience horrible flight ticket however try contact way contact resolve rat minus would love click,-0.20000000000000004,Negative
contact number give bus reachable try contact give number reachable try care support regard vain system base answer talk actual person regard issue whole bus girl didnt feel safe bus didnt track expect climb bus irresponsible,-0.025000000000000022,Negative
offer full refund remove cancel reschedule flight try call care people cancel reschedule however go airport problem staff immediately without even demand fare difference receipt also always fake,-0.07500000000000001,Negative
flight flight information refund care number contact refund amount didnt know type problem occur first time saw without service need improve service didnt get refund till date,0.25,Positive
international domestic also last flight full refund along convenience fee since service instead cad serious company yet even phone poor behaviour would recommend anyone make application,-0.0638888888888889,Negative
option contact support money account transaction money till worst experience,-1.0,Negative
last year flight amount refund amount whenever call give proof amount stupid interest refund amount time request refund send silly like click link file complaint still havent receive refund,-0.39999999999999997,Negative
receive wrong refund cancellation refund full amount cant even reach support report call support section dont better official support page even work dont know people suggest report,0.11666666666666665,Positive
good particular downside dont support select bad go wrong almost trust service advice know,-0.08333333333333331,Negative
get get get last end pay regular fare tricky must say better ticket air liner strongly suggest,0.23333333333333334,Positive
upon say refund receive even though refund process raise multiple support lot struggle someone support despite yet receive refund support close without resolution refund worst experience,-0.5,Negative
one star allow negative worst travel try raise request refund allow pathetic service development test application response check link register mobile number already stop try fool people,-0.7666666666666666,Negative
hard get touch help try flight web payment account however transaction try get touch refund bad able reach please refund money link provide writ work,-0.16388888888888883,Negative
unable get touch team refund money account make make new money still try call service since detect refund kindly assist,0.07878787878787878,Positive
good come return amount dont flight back yet instead keep say wait many work days also care aint work body call pathetic service,0.04999999999999999,Positive
always finally great great one problem non care work reply play store always first preference travel make easy great please update work care make life easy thank,0.5861111111111111,Positive
want give worst experience flight air air flight return full amount show feature refund feature air flight never edit still help want talk care human dont,-0.21666666666666667,Negative
make flight initiate date change somehow make mistake date try contact support somehow mode contact lose money get flight get date change mistake way share lose hard earn money,-0.2916666666666667,Negative
fraud basis refund show money bank account check bank refund part worst part dont contact contact resolve matter keep link never work back place total fraud worst refund policy worst work ever,-0.6,Negative
chat box one worse doesnt seem reply recommend anyone since call cannot talk human two proper anywhere send query send one link give work ask name nearly impossible get touch get kind response response come,-0.09333333333333334,Negative
bad service havent refund bank account fill cant access service stupid also get link wont open application also always refund already distribute account better make trip direct make sure thank team,-0.06666666666666664,Negative
give priority flight friend even though include phone number mail get like dear male friend name blah blah blah clue turn like never,0.0,Positive
pathetic support system past one hour try get touch executive person available way write face select select proper anywhere currently able change city tab,-0.06999999999999999,Negative
option contact care contact per computer talk make account also debit ticket amount ticket number resolve problem cant contact computer answer bad,-0.6999999999999998,Negative
dont purchase service able contact even service agent option refund lot end hardly get total amount,0.06944444444444443,Positive
option complaint money yet fool go mail open link want train option good bus option service low cant trust complaint lot time time response come middle night stand give phone number pick phone bus money pay,0.016666666666666663,Positive
bad experience refund tell wallet instantly till even days cancellation delay cad technical error resolve team even repeat end absolute failure team star option give negative rat,-0.1861111111111111,Negative
actually since really service support excellent price budget cancellation deal side recently successfully cancellation policy tripartite deal completely unhappy also days platform may resolve substitute way frankly speak throw football,0.27,Positive
worst experience face amount confirmation receive yet also support even option provide issue eat without another high low rat roam road search limit nowadays process refund payment remove many lacuna,-0.08499999999999999,Negative
try contact family bloody need phone number verify face also need phone number international call number wont connect even call option chat need login hell wont accept phone even show wrong information international flight recommend,-0.325,Negative
pathetic support flight month ago already refund refund way contact drop mail couple time still go future travel already drop mail couple time support chat bot work keep redirect page always,-0.5,Negative
flight march time well suppose get refund amount able get touch care whole lot money go never,0.35,Positive
horrible experience make worse way select certain international sector receive different select different time weekend trip instead take leave work return morn receive review conveniently fault ever,-0.1976190476190476,Negative
organize loot asset behalf leave mercy owner experience horrible spend whole night awake didnt find solution get new place stay night time still site refund may quite unsafe night travel family,-0.22121212121212122,Negative
bad service non support work refund issue help way contact refund relate mail address work even care less pathetic service fraud company make crime complaint,-0.5416666666666666,Negative
worst site goa brother wife find lock inconvenience amount take care extra incur immediate response many time worst dont,-0.375,Negative
flight also airport transfer service neither receive option provide pick drop address though ticket service address need,0.0,Positive
overall good would better provide option board pass travel make easy whenever,0.4083333333333333,Positive
else good doesnt previous option year last show june last year please thank,0.13333333333333333,Positive
friendly hall important time unnecessarily allow cancel take money much money cancellation total money go totally cant cancel ticket better,0.15357142857142855,Positive
another zero chat base service cant contact care directly bounce refund may take action never take action bus service emergency last minute,-0.10000000000000002,Negative
good experience flight money get account wasnt confirm able contact support team support option flight mine didnt even come money transfer,0.6,Positive
worst application bad last days havent get refund back support provide application send mail also owner say didnt get reply side right option review want give play store remove application play store people fool loot everyone,-0.2828571428571428,Negative
worst strongly suggest everyone make payment money get would confirmation number able ticket well end face issue would solution number provide good travel think end make payment spot would refund course please waste money,0.08666666666666666,Positive
money get didnt receive ticket confirmation also confirm try connect care way connect support chat support also show option connect ask transaction know auto ask transaction return money days try connect exhaust,0.0,Positive
worst support try reach support doesnt proper facility chat system defective try web check past half hour payment seat go wrong pathetic experience one reach,-0.48611111111111116,Negative
poor service least people change vehicle option cancel ride refund twitter rais concern one call back fraud name service want refund travel unable undertake unprofessional driver keep wait hour horrible,-0.44000000000000006,Negative
even dont deserve one star worst ever service unable reach edit number response also work call want speak bot edit support link also wont let contact care person,-0.75,Negative
make payment flight ticket transaction accept interface amount dont know money go urgent repay amount debit card ticket first amount yet support phone available talk convey issue get refund receive till today,0.325,Positive
always domestic international time certain plan able contact helpless point one way communication total exploitation never inn future,0.11904761904761905,Positive
worst ever give refund even cancellation amount money balance cannot withdraw amount deceive people show option withdraw money bank account doesnt work stupid page try withdraw money government rule strongly urge people service money risk,-0.4555555555555555,Negative
due cancel flight full refund cancellation little amount good service also one flight mobile cancellation get refund good please necessary full refund thank,0.2553571428571429,Positive
beware issue somehow enter end payment wrong date twice two days non lose money instantly try report help available chat loose previously nonstop domestic still see unwanted stop almost make mistake goa,-0.05726495726495726,Negative
impossible connect care trip trip money get however wasnt back site hence didnt receive without become impossible connect horrible experience,-0.5833333333333333,Negative
never cab self drive car sept amount get account didnt receive car follow side day search car almost get whenever call every time answer sir forward call concern department call never connect think lose amount self drive car bad experience,-0.6999999999999998,Negative
worst ever never kind ticket support service available team least service money terrible service try figure way reschedule ticket due corona try contact service one less reply option doesnt help anyway,-0.35595238095238096,Negative
say every people due pandemic worse technical support way bad experience care support response support support worse condition recommend kindly even general even past well simple refund situation support really worse,-0.1625,Negative
poor service flight subsequently due covid postpone wish cancel flight dont know whether refund commission share less application provide till,-0.23055555555555554,Negative
give less available fraud flight directly tell payment method return money coupon less amount full amount return money,0.10333333333333335,Positive
worst travel jet post cancellation jet get mail seek refund however information cancellation available call toll free number less dont connect individual stay away travel portal,-0.07333333333333332,Negative
able cancel receive try check doesnt show due able cancel also try doesnt receive specific response rather send support link try chat unable connect server please refund try cancel august,0.075,Positive
worst site neither get credit shell amount able get refund covid cancellation ticket service totally pathetic since last days call service executive daily ticket credit shell amount lose hope fare difference considerable amount ticket via recommend anyone,-0.2333333333333333,Negative
make let thats star refund policy bad say fully charge every possible even try cancel advance give review keep wait patiently much cant believe treat regular,-0.12499999999999996,Negative
absolutely horrible support return travel may air officially refund request stick process almost month less able talk human support refund wallet,-0.16666666666666669,Negative
never fraud money transfer saw show money account send bank statement step take authority complain issue forum along,0.0,Positive
round trip one flight give option select seat worth flight seat automatically change seat service hopeless worst wont recommend money,-0.3,Negative
horrible experience nearly never face issue even problem support nice resolve problem new money centric centric forget support sort exist way communication disappoint,-0.05227272727272728,Negative
application great however worst come support cannot contact directly support team support team help issue list otherwise take request last refund till find way reach support team feed support team ill opt future,-0.09999999999999999,Negative
many time past since simple request either update phone number profile address structure place cant either phone number address cant expect answer simple request,0.0625,Positive
previously year covid good since till bus flight operator automatically cancel ticket emergency flight bus ticket dont give refund money try reach care never resolve issue mail number provide fake finally service good didnt able per give link link show flight,0.20555555555555557,Positive
extremely disappoint overall support service ticket successfully amount bank account didnt confirmation also show trip section also provide try reach care completely less bot appropriate care number connect executive explain issue,0.19166666666666668,Positive
dont even deserve one star experience railway try railway ticket emergency need cancel extra beyond suggest try official show money cancellation wont please dont flight train else manipulate hide hide,0.0,Positive
contact number care toll free number support preset service representative available directly answer specific support fine till face problem call back option,0.21944444444444444,Positive
reservation nearly half hour allot away thats really bad service person ask pay extra type service give generate reservation bill confirm,-0.2888888888888888,Negative
previous version today trip section blank indication poor data migration new version half think feature,-0.11939393939393939,Negative
pretty easy good chat option assistance live track work even though choose option,0.3799242424242424,Positive
easy rate also fine put star due reason option speak care find option speak robot also reward ever stay star didnt get also cant speak one,0.2416666666666667,Positive
money trap earn show train available money show actual status weight list point ticket confirm cancel charge cancellation open actual ticket status second,0.08,Positive
worst experience search want pay page name wont try many time try another device still think huge problem pure low allow,0.02285714285714287,Positive
